ride_id,rideable_type,started_at,ended_at,ride_length,day_of_week,start_station_name,end_station_name,member_casual
21744770,classic_bike,2019-01-02 7:26:59,2019-01-02 7:46:45,0:19:46,4,Morgan Ave & 14th Pl,Millennium Park,NA
21744771,classic_bike,2019-01-02 7:27:03,2019-01-02 7:37:35,0:10:32,4,Carpenter St & Huron St,Wacker Dr & Washington St,NA
21744772,classic_bike,2019-01-02 7:27:05,2019-01-02 7:30:20,0:03:15,4,Clark St & Lake St,Rush St & Hubbard St,NA
21744773,classic_bike,2019-01-02 7:27:13,2019-01-02 7:46:45,0:19:32,4,Morgan Ave & 14th Pl,Millennium Park,NA
21744774,classic_bike,2019-01-02 7:27:21,2019-01-02 7:35:44,0:08:23,4,Federal St & Polk St,Clinton St & Jackson Blvd (*),NA
21744775,classic_bike,2019-01-02 7:27:33,2019-01-02 7:31:37,0:04:04,4,Canal St & Taylor St,Franklin St & Jackson Blvd,NA
21744776,classic_bike,2019-01-02 7:27:38,2019-01-02 7:36:47,0:09:09,4,Canal St & Adams St,State St & Kinzie St,NA
21744777,classic_bike,2019-01-02 7:27:44,2019-01-02 8:03:02,0:35:18,4,Racine Ave & Belmont Ave,Clinton St & Madison St,NA
21744778,classic_bike,2019-01-02 7:27:49,2019-01-02 7:43:08,0:15:19,4,Clark St & Ida B Wells Dr,Rush St & Superior St,NA
21744779,classic_bike,2019-01-02 7:28:00,2019-01-02 7:34:41,0:06:41,4,LaSalle St & Jackson Blvd,Michigan Ave & Lake St,NA
21744780,classic_bike,2019-01-02 7:28:03,2019-01-02 7:34:37,0:06:34,4,Clark St & Berwyn Ave,Ravenswood Ave & Lawrence Ave,NA
21744781,classic_bike,2019-01-02 7:28:04,2019-01-02 7:31:30,0:03:26,4,Leavitt St & Lawrence Ave,Ravenswood Ave & Lawrence Ave,NA
21744782,classic_bike,2019-01-02 7:28:10,2019-01-02 7:30:51,0:02:41,4,LaSalle St & Jackson Blvd,Dearborn St & Monroe St,NA
21744783,classic_bike,2019-01-02 7:28:12,2019-01-02 7:30:33,0:02:21,4,Leavitt St & North Ave,Damen Ave & Pierce Ave,NA
21744784,classic_bike,2019-01-02 7:28:16,2019-01-02 7:31:25,0:03:09,4,Leavitt St & Lawrence Ave,Ravenswood Ave & Lawrence Ave,NA
21744785,classic_bike,2019-01-02 7:28:22,2019-01-02 7:38:11,0:09:49,4,Ashland Ave & 13th St,Damen Ave & Cullerton St,NA
21744786,classic_bike,2019-01-02 7:28:30,2019-01-02 7:36:29,0:07:59,4,Wells St & Concord Ln,Wells St & Walton St,NA
21744787,classic_bike,2019-01-02 7:28:45,2019-01-02 7:43:52,0:15:07,4,Clark St & Ida B Wells Dr,McClurg Ct & Erie St,NA
21744788,classic_bike,2019-01-02 7:29:04,2019-01-02 7:34:22,0:05:18,4,Broadway & Cornelia Ave,Wilton Ave & Belmont Ave,NA
21744789,classic_bike,2019-01-02 7:29:06,2019-01-02 8:05:08,0:36:02,4,Broadway & Barry Ave,LaSalle St & Jackson Blvd,NA
21744790,classic_bike,2019-01-02 7:29:10,2019-01-02 7:38:00,0:08:50,4,Broadway & Cornelia Ave,Wilton Ave & Belmont Ave,NA
21744791,classic_bike,2019-01-02 7:29:15,2019-01-02 7:41:23,0:12:08,4,Canal St & Adams St,McClurg Ct & Illinois St,NA
21744792,classic_bike,2019-01-02 7:29:19,2019-01-02 7:35:57,0:06:38,4,Canal St & Adams St,Sangamon St & Washington Blvd (*),NA
21744793,classic_bike,2019-01-02 7:29:21,2019-01-02 7:34:45,0:05:24,4,Kingsbury St & Kinzie St,Canal St & Adams St,NA
21744794,classic_bike,2019-01-02 7:29:30,2019-01-02 7:37:21,0:07:51,4,Canal St & Adams St,Michigan Ave & Lake St,NA
21744795,classic_bike,2019-01-02 7:30:03,2019-01-02 7:37:51,0:07:48,4,Clark St & Ida B Wells Dr,Desplaines St & Jackson Blvd,NA
21744796,classic_bike,2019-01-02 7:30:02,2019-01-02 7:33:31,0:03:29,4,Broadway & Barry Ave,Sheffield Ave & Wellington Ave,NA
21744797,classic_bike,2019-01-02 7:30:18,2019-01-02 7:38:11,0:07:53,4,Rush St & Superior St,Michigan Ave & Lake St,NA
21744798,classic_bike,2019-01-02 7:30:27,2019-01-02 7:35:39,0:05:12,4,Kedzie Ave & Palmer Ct,California Ave & Milwaukee Ave,NA
21744799,classic_bike,2019-01-02 7:30:28,2019-01-02 7:39:30,0:09:02,4,LaSalle St & Jackson Blvd,Green St & Madison St,NA
21744801,classic_bike,2019-01-02 7:30:47,2019-01-02 7:37:03,0:06:16,4,Wabash Ave & Roosevelt Rd,Shedd Aquarium,NA
21744802,classic_bike,2019-01-02 7:30:48,2019-01-02 7:44:24,0:13:36,4,Canal St & Adams St,Rush St & Hubbard St,NA
21744803,classic_bike,2019-01-02 7:30:48,2019-01-02 7:35:51,0:05:03,4,Canal St & Adams St,Sangamon St & Washington Blvd (*),NA
21744804,classic_bike,2019-01-02 7:30:49,2019-01-02 7:44:31,0:13:42,4,Ritchie Ct & Banks St,LaSalle St & Adams St,NA
21744805,classic_bike,2019-01-02 7:30:56,2019-01-02 7:34:41,0:03:45,4,Clark St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,NA
21744807,classic_bike,2019-01-02 7:31:01,2019-01-02 7:46:53,0:15:52,4,Broadway & Argyle St,Broadway & Barry Ave,NA
21744808,classic_bike,2019-01-02 7:31:06,2019-01-02 7:33:10,0:02:04,4,Ravenswood Ave & Berteau Ave,Ravenswood Ave & Irving Park Rd,NA
21744809,classic_bike,2019-01-02 7:31:12,2019-01-02 8:07:17,0:36:05,4,Lake Park Ave & 47th St,Canal St & Adams St,NA
21744810,classic_bike,2019-01-02 7:31:30,2019-01-02 7:35:00,0:03:30,4,Ashland Ave & Blackhawk St,Walsh Park,NA
21744811,classic_bike,2019-01-02 7:31:45,2019-01-02 7:40:14,0:08:29,4,Paulina St & Flournoy St,Jefferson St & Monroe St,NA
21744812,classic_bike,2019-01-02 7:31:49,2019-01-02 7:35:06,0:03:17,4,Paulina Ave & North Ave,Marshfield Ave & Cortland St,NA
21744813,classic_bike,2019-01-02 7:31:51,2019-01-02 8:00:18,0:28:27,4,Sheffield Ave & Wrightwood Ave,Mies van der Rohe Way & Chestnut St,NA
21744814,classic_bike,2019-01-02 7:31:52,2019-01-02 7:36:15,0:04:23,4,Southport Ave & Wellington Ave,Sheffield Ave & Wellington Ave,NA
21744815,classic_bike,2019-01-02 7:31:53,2019-01-02 7:39:46,0:07:53,4,Larrabee St & Division St,Orleans St & Merchandise Mart Plaza,NA
21744816,classic_bike,2019-01-02 7:32:02,2019-01-02 7:46:31,0:14:29,4,Morgan Ave & 14th Pl,Franklin St & Jackson Blvd,NA
21744817,classic_bike,2019-01-02 7:32:20,2019-01-02 7:42:04,0:09:44,4,Canal St & Jackson Blvd,Wabash Ave & 9th St,NA
21744818,classic_bike,2019-01-02 7:32:21,2019-01-02 7:50:28,0:18:07,4,Noble St & Milwaukee Ave,Franklin St & Monroe St,NA
21744819,classic_bike,2019-01-02 7:32:24,2019-01-02 7:39:56,0:07:32,4,Michigan Ave & Jackson Blvd,Clinton St & Jackson Blvd (*),NA
21744820,classic_bike,2019-01-02 7:32:32,2019-01-02 7:44:00,0:11:28,4,Canal St & Jackson Blvd,Michigan Ave & 14th St,NA
21744821,classic_bike,2019-01-02 7:32:41,2019-01-02 7:37:41,0:05:00,4,Morgan St & Lake St,Wacker Dr & Washington St,NA
21744822,classic_bike,2019-01-02 7:32:42,2019-01-02 7:39:43,0:07:01,4,Wacker Dr & Washington St,State St & Kinzie St,NA
21744823,classic_bike,2019-01-02 7:32:44,2019-01-02 7:36:17,0:03:33,4,Clinton St & Lake St,Wacker Dr & Washington St,NA
21744824,classic_bike,2019-01-02 7:33:04,2019-01-02 7:38:41,0:05:37,4,Michigan Ave & Jackson Blvd,Franklin St & Monroe St,NA
21744825,classic_bike,2019-01-02 7:33:12,2019-01-02 7:37:04,0:03:52,4,Seeley Ave & Roscoe St,Lincoln Ave & Roscoe St,NA
21744826,classic_bike,2019-01-02 7:33:18,2019-01-02 7:37:23,0:04:05,4,Desplaines St & Kinzie St,Orleans St & Merchandise Mart Plaza,NA
21744827,classic_bike,2019-01-02 7:33:31,2019-01-02 7:40:20,0:06:49,4,Racine Ave & Fullerton Ave,Sheffield Ave & Willow St,NA
21744828,classic_bike,2019-01-02 7:33:43,2019-01-02 7:41:34,0:07:51,4,Canal St & Adams St,Michigan Ave & Ida B Wells Dr,NA
21744829,classic_bike,2019-01-02 7:33:47,2019-01-02 7:42:01,0:08:14,4,Rush St & Hubbard St,Larrabee St & Kingsbury St,NA
21744830,classic_bike,2019-01-02 7:34:01,2019-01-02 7:49:16,0:15:15,4,Clinton St & Lake St,St. Clair St & Erie St,NA
21744831,classic_bike,2019-01-02 7:34:04,2019-01-02 7:36:57,0:02:53,4,Leavitt St & Lawrence Ave,Damen Ave & Leland Ave,NA
21744834,classic_bike,2019-01-02 7:34:27,2019-01-02 7:47:33,0:13:06,4,Clinton St & Lake St,St. Clair St & Erie St,NA
21744835,classic_bike,2019-01-02 7:34:43,2019-01-02 7:53:23,0:18:40,4,Ravenswood Ave & Berteau Ave,Southport Ave & Clybourn Ave,NA
21744836,classic_bike,2019-01-02 7:34:43,2019-01-02 7:55:39,0:20:56,4,Halsted St & Polk St,Peoria St & Jackson Blvd,NA
21744837,classic_bike,2019-01-02 7:35:02,2019-01-02 7:42:20,0:07:18,4,Clinton St & Madison St,Racine Ave (May St) & Fulton St,NA
21744838,classic_bike,2019-01-02 7:35:10,2019-01-02 7:50:37,0:15:27,4,Clinton St & Jackson Blvd (*),Wood St & Taylor St,NA
21744839,classic_bike,2019-01-02 7:35:23,2019-01-02 7:37:13,0:01:50,4,Hermitage Ave & Polk St,Wolcott Ave & Polk St,NA
21744840,classic_bike,2019-01-02 7:35:50,2019-01-02 7:44:52,0:09:02,4,Clinton St & Tilden St,Daley Center Plaza,NA
21744841,classic_bike,2019-01-02 7:36:14,2019-01-02 7:46:11,0:09:57,4,Rush St & Cedar St,Streeter Dr & Grand Ave,NA
21744842,classic_bike,2019-01-02 7:36:25,2019-01-02 7:40:09,0:03:44,4,Clark St & Winnemac Ave,Ravenswood Ave & Lawrence Ave,NA
21744843,classic_bike,2019-01-02 7:36:31,2019-01-02 7:44:16,0:07:45,4,Orleans St & Merchandise Mart Plaza,Larrabee St & Division St,NA
21744844,classic_bike,2019-01-02 7:36:59,2019-01-02 7:58:21,0:21:22,4,Clifton Ave & Armitage Ave,Dearborn St & Monroe St,NA
21744845,classic_bike,2019-01-02 7:37:01,2019-01-02 7:43:45,0:06:44,4,Sedgwick St & Huron St,Clinton St & Lake St,NA
21744846,classic_bike,2019-01-02 7:37:03,2019-01-02 8:05:20,0:28:17,4,Michigan Ave & Lake St,Fairbanks St & Superior St (*),NA
21744848,classic_bike,2019-01-02 7:37:03,2019-01-02 7:39:01,0:01:58,4,Bissell St & Armitage Ave,Sheffield Ave & Webster Ave,NA
21744849,classic_bike,2019-01-02 7:37:04,2019-01-02 7:45:44,0:08:40,4,Clinton St & Madison St,Financial Pl & Ida B Wells Dr (Temp),NA
21744850,classic_bike,2019-01-02 7:37:07,2019-01-02 7:45:11,0:08:04,4,Canal St & Adams St,Millennium Park,NA
21744851,classic_bike,2019-01-02 7:37:08,2019-01-02 7:48:47,0:11:39,4,Damen Ave & Chicago Ave,Marshfield Ave & Cortland St,NA
21744852,classic_bike,2019-01-02 7:37:09,2019-01-02 7:44:32,0:07:23,4,Sangamon St & Washington Blvd (*),Wacker Dr & Washington St,NA
21744853,classic_bike,2019-01-02 7:37:22,2019-01-02 7:39:59,0:02:37,4,Kingsbury St & Erie St,Orleans St & Hubbard St (*),NA
21744855,classic_bike,2019-01-02 7:37:43,2019-01-02 7:49:09,0:11:26,4,Michigan Ave & Washington St,Sangamon St & Washington Blvd (*),NA
21744856,classic_bike,2019-01-02 7:37:44,2019-01-02 7:48:18,0:10:34,4,Clinton St & Washington Blvd,Michigan Ave & Lake St,NA
21744857,classic_bike,2019-01-02 7:37:47,2019-01-02 7:47:57,0:10:10,4,Clinton St & Washington Blvd,Wabash Ave & Adams St,NA
21744858,classic_bike,2019-01-02 7:37:53,2019-01-02 7:44:14,0:06:21,4,Western Ave & Division St,Artesian Ave & Hubbard St,NA
21744859,classic_bike,2019-01-02 7:37:56,2019-01-02 7:59:21,0:21:25,4,Michigan Ave & Lake St,Fairbanks St & Superior St (*),NA
21744860,classic_bike,2019-01-02 7:38:05,2019-01-02 7:59:17,0:21:12,4,Michigan Ave & Lake St,Fairbanks St & Superior St (*),NA
21744861,classic_bike,2019-01-02 7:38:06,2019-01-02 8:17:19,0:39:13,4,Damen Ave & Charleston St,Michigan Ave & Washington St,NA
21744862,classic_bike,2019-01-02 7:38:07,2019-01-02 7:43:29,0:05:22,4,Clark St & Chicago Ave,Michigan Ave & Lake St,NA
21744863,classic_bike,2019-01-02 7:38:10,2019-01-02 7:46:47,0:08:37,4,Clinton St & Jackson Blvd (*),Morgan St & Lake St,NA
21744864,classic_bike,2019-01-02 7:38:11,2019-01-02 7:40:43,0:02:32,4,Canal St & Adams St,Wacker Dr & Washington St,NA
21744865,classic_bike,2019-01-02 7:38:18,2019-01-02 7:56:44,0:18:26,4,Marshfield Ave & Cortland St,Talman Ave & Addison St,NA
21744866,classic_bike,2019-01-02 7:38:22,2019-01-02 7:51:55,0:13:33,4,Noble St & Milwaukee Ave,Wacker Dr & Washington St,NA
21744867,classic_bike,2019-01-02 7:38:30,2019-01-02 7:47:08,0:08:38,4,Ashland Ave & Chicago Ave,Artesian Ave & Hubbard St,NA
21744868,classic_bike,2019-01-02 7:38:32,2019-01-02 7:49:43,0:11:11,4,Wood St & Milwaukee Ave,Milwaukee Ave & Grand Ave,NA
21744869,classic_bike,2019-01-02 7:38:38,2019-01-02 7:45:19,0:06:41,4,Indiana Ave & Roosevelt Rd,Clark St & Ida B Wells Dr,NA
21744870,classic_bike,2019-01-02 7:38:51,2019-01-02 7:46:58,0:08:07,4,Larrabee St & Division St,Orleans St & Merchandise Mart Plaza,NA
21744871,classic_bike,2019-01-02 7:38:53,2019-01-02 7:59:29,0:20:36,4,Sedgwick St & Webster Ave,Daley Center Plaza,NA
21744872,classic_bike,2019-01-02 7:38:59,2019-01-02 7:42:53,0:03:54,4,Kedzie Ave & Palmer Ct,Kedzie Ave & Milwaukee Ave,NA
21744873,classic_bike,2019-01-02 7:39:01,2019-01-02 7:42:06,0:03:05,4,Halsted St & Polk St,Morgan St & Polk St,NA
21744874,classic_bike,2019-01-02 7:39:05,2019-01-02 8:08:29,0:29:24,4,Paulina St & Montrose Ave,Larrabee St & Kingsbury St,NA
21744875,classic_bike,2019-01-02 7:39:09,2019-01-02 7:45:14,0:06:05,4,Western Ave & Lunt Ave,Clark St & Lunt Ave,NA
21744876,classic_bike,2019-01-02 7:39:12,2019-01-02 7:51:57,0:12:45,4,Canal St & Adams St,Michigan Ave & Washington St,NA
21744877,classic_bike,2019-01-02 7:39:12,2019-01-02 7:50:05,0:10:53,4,Canal St & Adams St,Rush St & Hubbard St,NA
21744878,classic_bike,2019-01-02 7:39:11,2019-01-02 7:50:50,0:11:39,4,Loomis St & Jackson Blvd,Franklin St & Jackson Blvd,NA
21744879,classic_bike,2019-01-02 7:39:19,2019-01-02 7:44:06,0:04:47,4,Clinton St & Madison St,Franklin St & Jackson Blvd,NA
21744881,classic_bike,2019-01-02 7:39:27,2019-01-02 7:47:36,0:08:09,4,Wabash Ave & 9th St,Dearborn St & Monroe St,NA
21744882,classic_bike,2019-01-02 7:39:29,2019-01-02 7:55:17,0:15:48,4,Clinton St & Madison St,Fairbanks Ct & Grand Ave,NA
21744883,classic_bike,2019-01-02 7:39:35,2019-01-02 7:44:45,0:05:10,4,Halsted St & Dickens Ave,Southport Ave & Clybourn Ave,NA
21744884,classic_bike,2019-01-02 7:40:25,2019-01-02 7:47:09,0:06:44,4,Western Ave & Winnebago Ave,Marshfield Ave & Cortland St,NA
21744885,classic_bike,2019-01-02 7:40:27,2019-01-02 7:48:04,0:07:37,4,Clinton St & Lake St,Franklin St & Jackson Blvd,NA
21744886,classic_bike,2019-01-02 7:40:29,2019-01-02 7:49:35,0:09:06,4,State St & Kinzie St,Canal St & Adams St,NA
21744887,classic_bike,2019-01-02 7:40:30,2019-01-02 7:46:17,0:05:47,4,Clinton St & Madison St,Michigan Ave & Washington St,NA
21744888,classic_bike,2019-01-02 7:40:33,2019-01-02 7:54:36,0:14:03,4,Sheridan Rd & Irving Park Rd,Larrabee St & Webster Ave,NA
21744889,classic_bike,2019-01-02 7:40:40,2019-01-02 7:43:24,0:02:44,4,Wood St & Augusta Blvd,Ashland Ave & Division St,NA
21744890,classic_bike,2019-01-02 7:40:40,2019-01-02 7:55:38,0:14:58,4,Sheffield Ave & Willow St,Clinton St & Washington Blvd,NA
21744891,classic_bike,2019-01-02 7:40:38,2019-01-02 8:11:14,0:30:36,4,Stockton Dr & Wrightwood Ave,LaSalle St & Adams St,NA
21744892,classic_bike,2019-01-02 7:40:45,2019-01-02 7:43:56,0:03:11,4,Wood St & Augusta Blvd,Ashland Ave & Division St,NA
21744893,classic_bike,2019-01-02 7:40:47,2019-01-02 7:45:46,0:04:59,4,Artesian Ave & Hubbard St,Leavitt St & Chicago Ave,NA
21744894,classic_bike,2019-01-02 7:40:50,2019-01-02 8:09:17,0:28:27,4,Southport Ave & Clybourn Ave,Franklin St & Quincy St,NA
21744895,classic_bike,2019-01-02 7:41:04,2019-01-02 7:49:43,0:08:39,4,McClurg Ct & Illinois St,Dearborn St & Monroe St,NA
21744896,classic_bike,2019-01-02 7:41:06,2019-01-02 7:47:41,0:06:35,4,Clinton St & Madison St,Michigan Ave & Madison St,NA
21744897,classic_bike,2019-01-02 7:41:06,2019-01-02 7:52:09,0:11:03,4,Canal St & Madison St,Larrabee St & Kingsbury St,NA
21744898,classic_bike,2019-01-02 7:41:14,2019-01-02 7:46:11,0:04:57,4,Aberdeen St & Monroe St,Desplaines St & Jackson Blvd,NA
21744899,classic_bike,2019-01-02 7:41:12,2019-01-02 8:18:20,0:37:08,4,Kosciuszko Park,Clark St & Randolph St,NA
21744900,classic_bike,2019-01-02 7:41:16,2019-01-02 7:59:02,0:17:46,4,Leavitt St & Chicago Ave,Canal St & Adams St,NA
21744901,classic_bike,2019-01-02 7:41:19,2019-01-02 7:42:45,0:01:26,4,Stetson Ave & South Water St,Stetson Ave & South Water St,NA
21744902,classic_bike,2019-01-02 7:41:28,2019-01-02 7:48:42,0:07:14,4,Franklin St & Jackson Blvd,Michigan Ave & Lake St,NA
21744903,classic_bike,2019-01-02 7:41:34,2019-01-02 7:51:46,0:10:12,4,Cityfront Plaza Dr & Pioneer Ct,Franklin St & Quincy St,NA
21744904,classic_bike,2019-01-02 7:41:37,2019-01-02 7:49:08,0:07:31,4,Kingsbury St & Erie St,Clinton St & Madison St,NA
21744905,classic_bike,2019-01-02 7:41:42,2019-01-02 7:46:12,0:04:30,4,Lake Shore Dr & Wellington Ave,Broadway & Belmont Ave,NA
21744907,classic_bike,2019-01-02 7:41:57,2019-01-02 7:53:19,0:11:22,4,Sawyer Ave & Irving Park Rd,Kilbourn Ave & Milwaukee Ave,NA
21744908,classic_bike,2019-01-02 7:42:08,2019-01-02 7:46:18,0:04:10,4,Aberdeen St & Jackson Blvd,Green St & Madison St,NA
21744909,classic_bike,2019-01-02 7:42:17,2019-01-02 7:58:26,0:16:09,4,Clinton St & Madison St,State St & Pearson St,NA
21744910,classic_bike,2019-01-02 7:42:21,2019-01-02 7:47:56,0:05:35,4,Dearborn St & Van Buren St (*),Franklin St & Monroe St,NA
21744911,classic_bike,2019-01-02 7:42:20,2019-01-02 7:57:53,0:15:33,4,Ashland Ave & Augusta Blvd,Franklin St & Monroe St,NA
21744912,classic_bike,2019-01-02 7:42:22,2019-01-02 7:53:54,0:11:32,4,Desplaines St & Kinzie St,Fairbanks St & Superior St (*),NA
21744913,classic_bike,2019-01-02 7:42:22,2019-01-02 7:44:17,0:01:55,4,Southport Ave & Waveland Ave,Southport Ave & Roscoe St,NA
21744914,classic_bike,2019-01-02 7:42:24,2019-01-02 7:49:57,0:07:33,4,Clinton St & Madison St,Dearborn St & Monroe St,NA
21744916,classic_bike,2019-01-02 7:42:42,2019-01-02 7:49:36,0:06:54,4,Sheridan Rd & Lawrence Ave,Sheridan Rd & Irving Park Rd,NA
21744917,classic_bike,2019-01-02 7:42:49,2019-01-02 7:47:13,0:04:24,4,Western Ave & Lunt Ave,Clark St & Lunt Ave,NA
21744919,classic_bike,2019-01-02 7:42:59,2019-01-02 7:53:33,0:10:34,4,Rush St & Cedar St,Michigan Ave & Washington St,NA
21744920,classic_bike,2019-01-02 7:43:00,2019-01-02 7:55:26,0:12:26,4,Clinton St & Jackson Blvd (*),State St & Randolph St,NA
21744921,classic_bike,2019-01-02 7:43:01,2019-01-02 7:50:13,0:07:12,4,Woodlawn Ave & 55th St,Cornell Ave & Hyde Park Blvd,NA
21744922,classic_bike,2019-01-02 7:43:07,2019-01-02 7:47:11,0:04:04,4,Green St & Madison St,Canal St & Adams St,NA
21744923,classic_bike,2019-01-02 7:43:27,2019-01-02 7:53:31,0:10:04,4,Wells St & Hubbard St,Fairbanks St & Superior St (*),NA
21744924,classic_bike,2019-01-02 7:43:29,2019-01-02 8:05:19,0:21:50,4,Canal St & Adams St,Wells St & Concord Ln,NA
21744925,classic_bike,2019-01-02 7:43:35,2019-01-02 7:54:27,0:10:52,4,Noble St & Milwaukee Ave,Canal St & Adams St,NA
21744927,classic_bike,2019-01-02 7:43:57,2019-01-02 7:47:02,0:03:05,4,Dearborn St & Erie St,State St & Kinzie St,NA
21744928,classic_bike,2019-01-02 7:44:05,2019-01-02 7:47:27,0:03:22,4,Clark St & Elmdale Ave,Broadway & Thorndale Ave,NA
21744929,classic_bike,2019-01-02 7:44:08,2019-01-02 7:51:25,0:07:17,4,Clinton St & Lake St,LaSalle St & Jackson Blvd,NA
21744930,classic_bike,2019-01-02 7:44:11,2019-01-02 7:58:53,0:14:42,4,Wells St & Concord Ln,Wells St & Hubbard St,NA
21744931,classic_bike,2019-01-02 7:44:14,2019-01-02 8:08:51,0:24:37,4,Western Ave & Division St,Canal St & Adams St,NA
21744933,classic_bike,2019-01-02 7:44:30,2019-01-02 7:53:18,0:08:48,4,Canal St & Monroe St (*),State St & Van Buren St,NA
21744934,classic_bike,2019-01-02 7:44:32,2019-01-02 7:47:38,0:03:06,4,Wilton Ave & Diversey Pkwy,Halsted St & Wrightwood Ave,NA
21744935,classic_bike,2019-01-02 7:44:33,2019-01-02 7:50:28,0:05:55,4,Clark St & Berwyn Ave,Ravenswood Ave & Lawrence Ave,NA
21744936,classic_bike,2019-01-02 7:44:43,2019-01-02 7:53:33,0:08:50,4,Canal St & Adams St,Michigan Ave & Washington St,NA
21744937,classic_bike,2019-01-02 7:44:53,2019-01-02 7:55:14,0:10:21,4,Clinton St & Madison St,Morgan St & Lake St,NA
21744938,classic_bike,2019-01-02 7:45:03,2019-01-02 7:50:49,0:05:46,4,Kingsbury St & Kinzie St,Daley Center Plaza,NA
21744939,classic_bike,2019-01-02 7:45:07,2019-01-02 8:19:00,0:33:53,4,Sheridan Rd & Buena Ave,Field Blvd & South Water St,NA
21744941,classic_bike,2019-01-02 7:45:10,2019-01-02 7:50:04,0:04:54,4,Kingsbury St & Kinzie St,Canal St & Monroe St (*),NA
21744942,classic_bike,2019-01-02 7:45:24,2019-01-02 7:53:47,0:08:23,4,Cityfront Plaza Dr & Pioneer Ct,Dearborn St & Adams St,NA
21744944,classic_bike,2019-01-02 7:45:47,2019-01-02 7:52:05,0:06:18,4,Delano Ct & Roosevelt Rd,Wells St & 19th St,NA
21744946,classic_bike,2019-01-02 7:45:53,2019-01-02 8:01:17,0:15:24,4,Clinton St & Jackson Blvd (*),Wood St & Taylor St,NA
21744947,classic_bike,2019-01-02 7:45:57,2019-01-02 7:49:50,0:03:53,4,Canal St & Taylor St,Canal St & Jackson Blvd,NA
21744948,classic_bike,2019-01-02 7:46:02,2019-01-02 7:50:29,0:04:27,4,Clinton St & Madison St,LaSalle St & Jackson Blvd,NA
21744949,classic_bike,2019-01-02 7:46:11,2019-01-02 8:12:37,0:26:26,4,Damen Ave & Pierce Ave,Canal St & Madison St,NA
21744950,classic_bike,2019-01-02 7:46:19,2019-01-02 7:56:23,0:10:04,4,Franklin St & Monroe St,Desplaines St & Kinzie St,NA
21744951,classic_bike,2019-01-02 7:46:24,2019-01-02 7:53:47,0:07:23,4,Desplaines St & Kinzie St,State St & Kinzie St,NA
21744952,classic_bike,2019-01-02 7:46:29,2019-01-02 7:51:57,0:05:28,4,Canal St & Madison St,Michigan Ave & Washington St,NA
21744953,classic_bike,2019-01-02 7:46:30,2019-01-02 7:55:23,0:08:53,4,Morgan St & Polk St,Green St & Randolph St,NA
21744954,classic_bike,2019-01-02 7:46:49,2019-01-02 8:06:57,0:20:08,4,Damen Ave & Clybourn Ave,Milwaukee Ave & Grand Ave,NA
21744955,classic_bike,2019-01-02 7:46:54,2019-01-02 7:59:30,0:12:36,4,Clark St & Elm St,Dearborn St & Monroe St,NA
21744956,classic_bike,2019-01-02 7:46:57,2019-01-02 7:55:45,0:08:48,4,Desplaines St & Kinzie St,Franklin St & Jackson Blvd,NA
21744958,classic_bike,2019-01-02 7:47:10,2019-01-02 7:56:18,0:09:08,4,Canal St & Madison St,Wabash Ave & Adams St,NA
21744959,classic_bike,2019-01-02 7:47:15,2019-01-02 7:56:53,0:09:38,4,Kingsbury St & Erie St,LaSalle St & Adams St,NA
21744960,classic_bike,2019-01-02 7:47:23,2019-01-02 7:52:29,0:05:06,4,Clark St & Lake St,Cityfront Plaza Dr & Pioneer Ct,NA
21744961,classic_bike,2019-01-02 7:47:24,2019-01-02 7:50:49,0:03:25,4,Southport Ave & Wellington Ave,Sheffield Ave & Wellington Ave,NA
21744962,classic_bike,2019-01-02 7:47:30,2019-01-02 8:02:24,0:14:54,4,Larrabee St & Division St,LaSalle St & Jackson Blvd,NA
21744963,classic_bike,2019-01-02 7:47:34,2019-01-02 7:54:15,0:06:41,4,Clinton St & Madison St,Sedgwick St & Huron St,NA
21744964,classic_bike,2019-01-02 7:47:33,2019-01-02 7:54:18,0:06:45,4,Ellis Ave & 53rd St,Ellis Ave & 55th St,NA
21744965,classic_bike,2019-01-02 7:47:41,2019-01-02 7:51:29,0:03:48,4,Clark St & Winnemac Ave,Ravenswood Ave & Lawrence Ave,NA
21744966,classic_bike,2019-01-02 7:47:42,2019-01-02 8:02:40,0:14:58,4,Canal St & Madison St,Columbus Dr & Randolph St,NA
21744967,classic_bike,2019-01-02 7:47:46,2019-01-02 7:53:21,0:05:35,4,Larrabee St & Kingsbury St,Orleans St & Merchandise Mart Plaza,NA
